-1688.0619999999999 -8.625 2042.4380000000001 -0.11 -325.38 8.25
-0.078538 1694.6869999999999 8.0 -2057.6880000000001 -0.020000000000000004 327.99000000000001 1.1999999999999993 274.49310100000002 269.49310094999998 268.94388750000002 263.94388739999999 255.81470899999999 250.81470905 261.79860200000002 256.79860194999998
-0.175678 1694.0 9.6880000000000006 -2056.375 1.5700000000000001 327.74000000000001 1.2599999999999998 274.8798395 269.87983974999997 267.52999599999998 262.52999590000002 255.2960635 250.29606341900001 263.24267550000002 258.24267555
-0.272559 1692.6869999999999 10.25 -2056.3130000000001 1.6700000000000002 327.73000000000002 1.2599999999999998 274.99901 269.99900984999999 266.06581849999998 261.06581864999998 255.029741 250.029740863 264.72143799999998 259.72143799999998
-0.36929 1692.5619999999999 10.188000000000001 -2056.375 1.6600000000000001 327.74000000000001 1.2599999999999998 274.83372800000001 269.83372800000001 264.58055899999999 259.58055919999998 255.0433625 250.04336254565001 266.2056675 261.20566769999999
-0.466658 1692.5619999999999 10.125 -2056.625 1.6500000000000001 327.77999999999997 1.25 274.40555499999999 269.40555510000002 263.10344450000002 258.10344470000001 255.33485400000001 250.33485410450001 267.66614600000003 262.66614625
-0.565369 1692.625 10.063000000000001 -2056.875 1.6300000000000001 327.82999999999998 1.2400000000000002 273.74365399999999 268.74365404999998 261.66374400000001 256.66374400000001 255.8758995 250.87589955999999 269.07365649999997 264.07365664999998
-0.664047 1692.5619999999999 10.0 -2057.1880000000001 1.6200000000000001 327.87 1.2200000000000006 272.87718799999999 267.87718784999998 260.2907305 255.29073025 256.63727999999998 251.63727976000001 270.39898199999999 265.39898195000001
-0.762467 1692.5619999999999 9.9380000000000006 -2057.5 1.6100000000000001 327.92000000000002 1.2100000000000009 271.83531950000003 266.83531944999999 259.01367700000003 254.01367677499999 257.58977549999997 252.589775535 271.61290500000001 266.61290509999998
-0.859277 1692.5619999999999 9.6880000000000006 -2057.875 1.5800000000000001 327.98000000000002 1.1999999999999993 270.64721200000002 265.64721179999998 257.86185649999999 252.8618567 258.70416749999998 253.704167735 272.68620900000002 267.68620915000002
-0.957013 1692.5 9.375 -2058.25 1.52 328.05000000000001 1.1799999999999997 269.34202800000003 264.34202779999998 256.86454350000002 251.86454326 259.95123699999999 254.95123719 273.58967699999999 268.58967704999998
-1.055466 1692.4369999999999 9.125 -2058.5 1.4800000000000002 328.10000000000002 1.1699999999999999 267.94893050000002 262.94893044999998 256.05100950000002 251.05100965 261.30176499999999 256.30176475000002 274.29409199999998 269.29409184999997
-1.153771 1692.4369999999999 8.875 -2058.6880000000001 1.4300000000000002 328.13 1.1600000000000001 266.49708249999998 261.49708270000002 255.45052899999999 250.45052908599999 262.72653100000002 257.72653124999999 274.77023650000001 269.77023650000001
-1.251329 1692.375 8.625 -2058.875 1.3900000000000001 328.15999999999997 1.1500000000000004 265.0156475 260.01564745000002 255.092375 250.09237477299999 264.19631750000002 259.19631755 274.98889400000002 269.98889405
-1.348296 1691.8119999999999 8.3130000000000006 -2058.9380000000001 0.059999999999999998 328.17000000000002 1.1500000000000004 263.53379899999999 258.53379905000003 255.00574900000001 250.00574883835 265.68190449999997 260.68190449999997 274.92454650000002 269.92454674999999
-1.446295 1692.25 7.9379999999999997 -2059.0 -0.009999999999999995 328.18000000000001 1.1400000000000006 262.080758 257.08075819999999 255.20349849999999 250.20349849999999 267.15407549999998 262.15407540000001 274.58680149999998 269.58680164999998
-1.544867 1691.9369999999999 7.5 -2059.0630000000001 -0.080000000000000002 328.19 1.1400000000000006 260.68575800000002 255.6857578 255.6613285 250.66132832 268.58361600000001 263.58361595000002 274.00467200000003 269.00467220000002
-1.642458 1692.1869999999999 7.1879999999999997 -2059.0630000000001 -0.14000000000000001 328.19 1.1400000000000006 259.37803050000002 254.37803073000001 256.34981449999998 251.34981447999999 269.94131199999998 264.94131205000002 273.20737600000001 268.20737604999999
-1.739243 1691.9989999999998 6.875 -2059.0630000000001 -0.19 328.19 1.1300000000000008 258.18680999999998 253.186809815 257.23953299999999 252.23953316000001 271.19794949999999 266.19794960000002 272.224131 267.22413104999998
-1.836844 1692.0619999999999 6.625 -2059.0630000000001 -0.23000000000000004 328.19 1.1300000000000008 257.14132799999999 252.14132791500001 258.30106050000001 253.301060535 272.32431450000001 267.32431444999997 271.08415500000001 266.08415480000002
-1.933497 1692.0619999999999 6.4380000000000006 -2059.0630000000001 -0.27000000000000002 328.19 1.1300000000000008 256.27081800000002 251.27081787500001 259.50497300000001 254.50497279499999 273.29119250000002 268.29119250000002 269.816665 264.81666510000002
-2.030181 1692.0619999999999 6.25 -2059.0630000000001 -0.29999999999999999 328.18000000000001 1.1300000000000008 255.6045125 250.60451255500001 260.82184599999999 255.82184609999999 274.06936949999999 269.06936965 268.45087949999999 263.45087960000001
